"datetime","chest.temp","chest.activity"
2017-10-23 07:34:00,32.1433333333333,191.666666666667
2017-10-23 07:39:00,NA,NA
2017-10-23 07:44:00,NA,NA
2017-10-23 07:49:00,NA,NA
2017-10-23 07:54:00,NA,NA
2017-10-23 07:59:00,NA,NA
2017-10-23 08:04:00,NA,NA
2017-10-23 08:09:00,NA,NA
2017-10-23 08:14:00,NA,NA
2017-10-23 08:19:00,NA,NA
2017-10-23 08:24:00,NA,NA
2017-10-23 08:29:00,NA,NA
2017-10-23 08:34:00,NA,NA
2017-10-23 08:39:00,NA,NA
2017-10-23 08:44:00,NA,NA
2017-10-23 08:49:00,NA,NA
2017-10-23 08:54:00,NA,NA
2017-10-23 08:59:00,NA,NA
2017-10-23 09:04:00,NA,NA
2017-10-23 09:09:00,NA,NA
2017-10-23 09:14:00,NA,NA
2017-10-23 09:19:00,32.07,191.5
2017-10-23 09:24:00,32.142,173
2017-10-23 09:29:00,32.146,177
2017-10-23 09:34:00,31.894,182.4
2017-10-23 09:39:00,31.906,142
2017-10-23 09:44:00,32.03,132.8
2017-10-23 09:49:00,32.014,70.8
2017-10-23 09:54:00,32.09,101.2
2017-10-23 09:59:00,32.046,42.4
2017-10-23 10:04:00,32.302,44.8
2017-10-23 10:09:00,32.554,35.6
2017-10-23 10:14:00,32.53,7.6
2017-10-23 10:19:00,32.55,10
2017-10-23 10:24:00,32.846,69.6
2017-10-23 10:29:00,32.986,5.2
2017-10-23 10:34:00,33.046,10.4
2017-10-23 10:39:00,33.27,42.4
2017-10-23 10:44:00,33.402,22.4
2017-10-23 10:49:00,33.41,11.2
2017-10-23 10:54:00,33.578,21.2
2017-10-23 10:59:00,33.662,64.4
2017-10-23 11:04:00,33.694,186.8
2017-10-23 11:09:00,33.486,68.6
2017-10-23 11:14:00,33.506,141.6
2017-10-23 11:19:00,33.498,13.6
2017-10-23 11:24:00,33.45,113.6
2017-10-23 11:29:00,33.378,116.6
2017-10-23 11:34:00,33.426,184
2017-10-23 11:39:00,33.366,45
2017-10-23 11:44:00,33.166,30
2017-10-23 11:49:00,33.206,21.6
2017-10-23 11:54:00,33.274,16.4
2017-10-23 11:59:00,33.33,38
2017-10-23 12:04:00,33.338,181.8
2017-10-23 12:09:00,33.302,198.8
2017-10-23 12:14:00,33.35,88.4
2017-10-23 12:19:00,33.422,106.8
2017-10-23 12:24:00,33.462,59.2
2017-10-23 12:29:00,33.546,18
2017-10-23 12:34:00,33.654,28.4
2017-10-23 12:39:00,33.838,70.8
2017-10-23 12:44:00,33.986,22.8
2017-10-23 12:49:00,34.034,195.8
2017-10-23 12:54:00,33.97,177.6
2017-10-23 12:59:00,34.074,104.8
2017-10-23 13:04:00,34.202,139.2
2017-10-23 13:09:00,34.25,170.4
2017-10-23 13:14:00,34.286,60.4
2017-10-23 13:19:00,34.162,22.4
2017-10-23 13:24:00,34.43,16
2017-10-23 13:29:00,34.594,14.8
2017-10-23 13:34:00,34.766,177.6
2017-10-23 13:39:00,34.722,140.4
2017-10-23 13:44:00,34.662,204.4
2017-10-23 13:49:00,34.39,90
2017-10-23 13:54:00,34.494,168.4
2017-10-23 13:59:00,34.414,223.2
2017-10-23 14:04:00,34.298,208.6
2017-10-23 14:09:00,34.154,229.8
2017-10-23 14:14:00,33.994,202.2
2017-10-23 14:19:00,34.058,194.8
2017-10-23 14:24:00,34.05,110
2017-10-23 14:29:00,33.962,119.8
2017-10-23 14:34:00,33.842,172.6
2017-10-23 14:39:00,33.778,142
2017-10-23 14:44:00,33.898,104.4
2017-10-23 14:49:00,33.83,118.4
2017-10-23 14:54:00,33.89,151.6
2017-10-23 14:59:00,33.866,163
2017-10-23 15:04:00,33.746,144.2
2017-10-23 15:09:00,33.902,126.2
2017-10-23 15:14:00,33.574,120
2017-10-23 15:19:00,33.482,180.8
2017-10-23 15:24:00,33.21,78.4
2017-10-23 15:29:00,33.418,76.6
2017-10-23 15:34:00,33.418,77.6
2017-10-23 15:39:00,33.534,87.2
2017-10-23 15:44:00,33.622,125.6
2017-10-23 15:49:00,33.77,43.6
2017-10-23 15:54:00,33.866,38.8
2017-10-23 15:59:00,33.698,63.6
2017-10-23 16:04:00,33.402,118
2017-10-23 16:09:00,33.446,159.4
2017-10-23 16:14:00,33.666,78.4
2017-10-23 16:19:00,33.774,77.2
2017-10-23 16:24:00,33.598,178.4
2017-10-23 16:29:00,33.218,98.8
2017-10-23 16:34:00,33.322,129.4
2017-10-23 16:39:00,33.138,59.8
2017-10-23 16:44:00,33.05,47.2
2017-10-23 16:49:00,33.15,29.2
2017-10-23 16:54:00,33.402,124.8
2017-10-23 16:59:00,33.642,74.8
2017-10-23 17:04:00,33.494,73.2
2017-10-23 17:09:00,33.422,127
2017-10-23 17:14:00,33.474,183.6
2017-10-23 17:19:00,33.278,202.8
2017-10-23 17:24:00,33.342,67.4
2017-10-23 17:29:00,33.554,16.4
2017-10-23 17:34:00,33.654,17.2
2017-10-23 17:39:00,34.05,34.6
2017-10-23 17:44:00,34.21,213
2017-10-23 17:49:00,NA,NA
2017-10-23 17:54:00,NA,NA
2017-10-23 17:59:00,NA,NA
2017-10-23 18:04:00,NA,NA
2017-10-23 18:09:00,NA,NA
2017-10-23 18:14:00,NA,NA
2017-10-23 18:19:00,NA,NA
2017-10-23 18:24:00,NA,NA
2017-10-23 18:29:00,NA,NA
2017-10-23 18:34:00,NA,NA
2017-10-23 18:39:00,NA,NA
2017-10-23 18:44:00,NA,NA
2017-10-23 18:49:00,NA,NA
2017-10-23 18:54:00,NA,NA
2017-10-23 18:59:00,NA,NA
2017-10-23 19:04:00,NA,NA
2017-10-23 19:09:00,NA,NA
2017-10-23 19:14:00,NA,NA
2017-10-23 19:19:00,NA,NA
2017-10-23 19:24:00,NA,NA
2017-10-23 19:29:00,NA,NA
2017-10-23 19:34:00,31.9366666666667,231.666666666667
2017-10-23 19:39:00,32.102,170.4
2017-10-23 19:44:00,32.286,156.4
2017-10-23 19:49:00,32.466,148.4
2017-10-23 19:54:00,32.63,124.6
2017-10-23 19:59:00,32.778,136
2017-10-23 20:04:00,32.918,169
2017-10-23 20:09:00,33.054,83.6
2017-10-23 20:14:00,33.222,205.2
2017-10-23 20:19:00,33.418,200
2017-10-23 20:24:00,33.534,158.4
2017-10-23 20:29:00,33.582,25.2
2017-10-23 20:34:00,33.378,1.6
2017-10-23 20:39:00,33.206,41.2
2017-10-23 20:44:00,33.074,164.4
2017-10-23 20:49:00,32.798,90.4
2017-10-23 20:54:00,32.994,82
2017-10-23 20:59:00,32.574,2
2017-10-23 21:04:00,32.474,0
2017-10-23 21:09:00,32.45,6
2017-10-23 21:14:00,32.874,36.8
2017-10-23 21:19:00,32.67,14.4
2017-10-23 21:24:00,32.85,58.4
2017-10-23 21:29:00,33.042,35.6
2017-10-23 21:34:00,33.07,16
2017-10-23 21:39:00,32.762,18.4
2017-10-23 21:44:00,32.266,4.8
2017-10-23 21:49:00,32.478,2.8
2017-10-23 21:54:00,32.894,4
2017-10-23 21:59:00,33.378,25.2
2017-10-23 22:04:00,33.626,120.4
2017-10-23 22:09:00,33.106,21
2017-10-23 22:14:00,33.202,41.8
2017-10-23 22:19:00,33.47,6.4
2017-10-23 22:24:00,33.71,21.2
2017-10-23 22:29:00,33.662,26.8
2017-10-23 22:34:00,33.63,24
2017-10-23 22:39:00,34.47,12.8
2017-10-23 22:44:00,34.722,1.6
2017-10-23 22:49:00,34.818,6.8
2017-10-23 22:54:00,34.918,0.4
2017-10-23 22:59:00,34.866,2.8
2017-10-23 23:04:00,34.91,1.2
2017-10-23 23:09:00,35.014,3.2
2017-10-23 23:14:00,35.25,1.6
2017-10-23 23:19:00,35.658,2
2017-10-23 23:24:00,35.922,4
2017-10-23 23:29:00,36.178,1.2
2017-10-23 23:34:00,36.386,2
2017-10-23 23:39:00,36.462,0
2017-10-23 23:44:00,36.502,5.2
2017-10-23 23:49:00,36.082,16.4
2017-10-23 23:54:00,34.95,5.2
2017-10-23 23:59:00,35.374,0.8
2017-10-24 00:04:00,34.862,0.8
2017-10-24 00:09:00,34.454,0
2017-10-24 00:14:00,34.242,8.4
2017-10-24 00:19:00,34.21,1.2
2017-10-24 00:24:00,34.286,1.6
2017-10-24 00:29:00,34.402,1.6
2017-10-24 00:34:00,34.438,2
2017-10-24 00:39:00,34.43,0.8
2017-10-24 00:44:00,34.43,2.4
2017-10-24 00:49:00,34.406,1.6
2017-10-24 00:54:00,33.886,5.6
2017-10-24 00:59:00,33.03,0.4
2017-10-24 01:04:00,33.498,2
2017-10-24 01:09:00,33.978,0.8
2017-10-24 01:14:00,34.058,0.4
2017-10-24 01:19:00,34.386,7.6
2017-10-24 01:24:00,34.778,10
2017-10-24 01:29:00,34.846,2.4
2017-10-24 01:34:00,34.754,6.8
2017-10-24 01:39:00,33.842,0
2017-10-24 01:44:00,33.842,0
2017-10-24 01:49:00,33.858,0
2017-10-24 01:54:00,33.89,0
2017-10-24 01:59:00,33.938,0
2017-10-24 02:04:00,34.05,0.4
2017-10-24 02:09:00,34.106,0.4
2017-10-24 02:14:00,34.186,0
2017-10-24 02:19:00,34.25,0.4
2017-10-24 02:24:00,34.29,5.6
2017-10-24 02:29:00,35.058,0.4
2017-10-24 02:34:00,34.982,1.2
2017-10-24 02:39:00,34.502,2.8
2017-10-24 02:44:00,33.802,0
2017-10-24 02:49:00,33.834,0
2017-10-24 02:54:00,34.494,1.2
2017-10-24 02:59:00,34.982,4
2017-10-24 03:04:00,34.682,13.6
2017-10-24 03:09:00,33.978,0
2017-10-24 03:14:00,33.898,5.2
2017-10-24 03:19:00,34.154,0.4
2017-10-24 03:24:00,34.186,0.8
2017-10-24 03:29:00,34.09,8.8
2017-10-24 03:34:00,34.29,0.8
2017-10-24 03:39:00,34.594,1.2
2017-10-24 03:44:00,34.846,2
2017-10-24 03:49:00,35.05,0
2017-10-24 03:54:00,35.622,10.8
2017-10-24 03:59:00,35.822,2
2017-10-24 04:04:00,35.658,6
2017-10-24 04:09:00,35.486,3.6
2017-10-24 04:14:00,35.25,5.6
2017-10-24 04:19:00,35.566,14.4
2017-10-24 04:24:00,35.542,20
2017-10-24 04:29:00,35.15,7.2
2017-10-24 04:34:00,34.786,6.8
2017-10-24 04:39:00,34.87,1.2
2017-10-24 04:44:00,35.278,4.8
2017-10-24 04:49:00,35.602,7.2
2017-10-24 04:54:00,35.202,13.2
2017-10-24 04:59:00,34.658,13.2
2017-10-24 05:04:00,34.546,20
2017-10-24 05:09:00,34.186,0
2017-10-24 05:14:00,34.594,9.6
2017-10-24 05:19:00,35.258,14
2017-10-24 05:24:00,35.334,12.4
2017-10-24 05:29:00,35.074,131.4
2017-10-24 05:34:00,34.206,164.4
2017-10-24 05:39:00,34.074,15.2
2017-10-24 05:44:00,34.066,19.2
2017-10-24 05:49:00,34.37,29.6
2017-10-24 05:54:00,34.282,22.8
2017-10-24 05:59:00,34.042,69.6
2017-10-24 06:04:00,34.494,224.8
2017-10-24 06:09:00,34.77,276.8
2017-10-24 06:14:00,35.106,177.4
2017-10-24 06:19:00,35.33,7.2
2017-10-24 06:24:00,35.382,39.2
2017-10-24 06:29:00,34.998,153.2
2017-10-24 06:34:00,34.394,14
2017-10-24 06:39:00,34.294,13.6
2017-10-24 06:44:00,34.082,13.6
2017-10-24 06:49:00,33.898,35
2017-10-24 06:54:00,33.89,98.2
2017-10-24 06:59:00,33.782,214.4
2017-10-24 07:04:00,33.978,193.2
2017-10-24 07:09:00,33.706,176.6
2017-10-24 07:14:00,33.578,216.6
2017-10-24 07:19:00,33.142,234.8
2017-10-24 07:24:00,32.35,320.5
2017-10-24 07:29:00,NA,NA
2017-10-24 07:34:00,NA,NA
2017-10-24 07:39:00,NA,NA
2017-10-24 07:44:00,NA,NA
2017-10-24 07:49:00,NA,NA
2017-10-24 07:54:00,NA,NA
2017-10-24 07:59:00,NA,NA
2017-10-24 08:04:00,NA,NA
2017-10-24 08:09:00,NA,NA
2017-10-24 08:14:00,NA,NA
2017-10-24 08:19:00,NA,NA
2017-10-24 08:24:00,NA,NA
2017-10-24 08:29:00,NA,NA
2017-10-24 08:34:00,31.7,49
2017-10-24 08:39:00,31.946,21.6
2017-10-24 08:44:00,32.258,11.6
2017-10-24 08:49:00,32.486,208.8
2017-10-24 08:54:00,32.678,187.6
2017-10-24 08:59:00,32.178,131.6
2017-10-24 09:04:00,33.11,217.4
2017-10-24 09:09:00,33.378,200.6
2017-10-24 09:14:00,33.594,180.6
2017-10-24 09:19:00,33.546,65.6
2017-10-24 09:24:00,33.81,149
2017-10-24 09:29:00,34.266,95.8
2017-10-24 09:34:00,34.114,166.4
2017-10-24 09:39:00,33.898,207
2017-10-24 09:44:00,33.954,231.4
2017-10-24 09:49:00,33.922,182.6
2017-10-24 09:54:00,33.326,28
2017-10-24 09:59:00,33.53,29.2
2017-10-24 10:04:00,33.678,94
2017-10-24 10:09:00,34.126,80.4
2017-10-24 10:14:00,34.066,191.2
2017-10-24 10:19:00,34.122,170.4
2017-10-24 10:24:00,33.794,196
2017-10-24 10:29:00,33.822,127.2
2017-10-24 10:34:00,33.698,107.6
2017-10-24 10:39:00,33.81,139.6
2017-10-24 10:44:00,33.514,127.2
2017-10-24 10:49:00,33.798,96.4
2017-10-24 10:54:00,33.754,137.6
2017-10-24 10:59:00,33.678,108.2
2017-10-24 11:04:00,33.922,128.2
2017-10-24 11:09:00,34.134,130.4
2017-10-24 11:14:00,34.01,197.6
2017-10-24 11:19:00,34.018,149.8
2017-10-24 11:24:00,34.154,153.8
2017-10-24 11:29:00,34.122,142.6
2017-10-24 11:34:00,34.406,102.6
2017-10-24 11:39:00,34.418,153.4
2017-10-24 11:44:00,34.586,113.2
2017-10-24 11:49:00,34.63,120.4
2017-10-24 11:54:00,34.75,157.4
2017-10-24 11:59:00,34.582,109.6
2017-10-24 12:04:00,34.702,114.4
2017-10-24 12:09:00,34.426,119.2
2017-10-24 12:14:00,34.462,105.4
2017-10-24 12:19:00,34.622,124.4
2017-10-24 12:24:00,34.606,161.2
2017-10-24 12:29:00,34.798,97.4
2017-10-24 12:34:00,34.854,140.6
2017-10-24 12:39:00,34.786,146.8
2017-10-24 12:44:00,34.806,144.4
2017-10-24 12:49:00,34.866,90.4
2017-10-24 12:54:00,34.926,102.2
2017-10-24 12:59:00,35.018,188.4
2017-10-24 13:04:00,34.654,133.8
2017-10-24 13:09:00,34.594,26.8
2017-10-24 13:14:00,34.714,119.2
2017-10-24 13:19:00,34.634,99
2017-10-24 13:24:00,34.426,200.6
2017-10-24 13:29:00,34.382,105.6
2017-10-24 13:34:00,34.31,143.2
2017-10-24 13:39:00,34.602,125.8
2017-10-24 13:44:00,34.666,154.8
2017-10-24 13:49:00,34.622,139
2017-10-24 13:54:00,34.63,180.8
2017-10-24 13:59:00,34.506,183.4
2017-10-24 14:04:00,34.53,89.6
2017-10-24 14:09:00,34.266,72.2
2017-10-24 14:14:00,34.774,180.2
2017-10-24 14:19:00,34.618,85.2
2017-10-24 14:24:00,34.722,98.6
2017-10-24 14:29:00,35.07,101.6
2017-10-24 14:34:00,35.19,176.2
2017-10-24 14:39:00,35.226,192
2017-10-24 14:44:00,35.082,177.2
2017-10-24 14:49:00,35.038,155.2
2017-10-24 14:54:00,35.106,163.6
2017-10-24 14:59:00,34.91,32.2
2017-10-24 15:04:00,35.158,94.8
2017-10-24 15:09:00,35.062,60
2017-10-24 15:14:00,34.982,91.8
2017-10-24 15:19:00,35.082,162
2017-10-24 15:24:00,35.122,124.6
2017-10-24 15:29:00,34.754,103.6
2017-10-24 15:34:00,34.59,184
2017-10-24 15:39:00,34.642,85
2017-10-24 15:44:00,34.382,37
2017-10-24 15:49:00,34.698,75
2017-10-24 15:54:00,34.666,24.4
2017-10-24 15:59:00,34.918,26.2
2017-10-24 16:04:00,34.834,26.8
2017-10-24 16:09:00,34.834,36.4
2017-10-24 16:14:00,34.918,64.6
2017-10-24 16:19:00,35.01,132
2017-10-24 16:24:00,34.826,97.6
2017-10-24 16:29:00,34.566,91.6
2017-10-24 16:34:00,34.178,74
2017-10-24 16:39:00,34.194,162
2017-10-24 16:44:00,34.142,114.8
2017-10-24 16:49:00,34.51,107.2
2017-10-24 16:54:00,34.042,88
2017-10-24 16:59:00,34.182,153.6
2017-10-24 17:04:00,34.278,137.2
2017-10-24 17:09:00,34.202,133.8
2017-10-24 17:14:00,34.278,159.6
2017-10-24 17:19:00,34.354,138.6
2017-10-24 17:24:00,34.198,193
2017-10-24 17:29:00,34.018,193.8
2017-10-24 17:34:00,33.942,204.8
2017-10-24 17:39:00,33.93,229.2
2017-10-24 17:44:00,33.77,226.8
2017-10-24 17:49:00,33.618,193
2017-10-24 17:54:00,33.97,105.6
2017-10-24 17:59:00,34.31,123
2017-10-24 18:04:00,33.87,157.4
2017-10-24 18:09:00,33.558,151.4
2017-10-24 18:14:00,33.55,153.6
2017-10-24 18:19:00,33.81,90.4
2017-10-24 18:24:00,33.898,150
2017-10-24 18:29:00,33.446,170.8
2017-10-24 18:34:00,33.442,122.8
2017-10-24 18:39:00,33.73,152.4
2017-10-24 18:44:00,33.614,173.6
2017-10-24 18:49:00,33.57,152.6
2017-10-24 18:54:00,33.606,141.8
2017-10-24 18:59:00,33.666,223.6
2017-10-24 19:04:00,33.09,230.4
2017-10-24 19:09:00,32.738,227.6
2017-10-24 19:14:00,32.438,232.2
2017-10-24 19:19:00,32.15,218
2017-10-24 19:24:00,NA,NA
2017-10-24 19:29:00,NA,NA
2017-10-24 19:34:00,NA,NA
2017-10-24 19:39:00,NA,NA
2017-10-24 19:44:00,NA,NA
2017-10-24 19:49:00,NA,NA
2017-10-24 19:54:00,NA,NA
2017-10-24 19:59:00,NA,NA
2017-10-24 20:04:00,NA,NA
2017-10-24 20:09:00,NA,NA
2017-10-24 20:14:00,NA,NA
2017-10-24 20:19:00,NA,NA
2017-10-24 20:24:00,NA,NA
2017-10-24 20:29:00,NA,NA
2017-10-24 20:34:00,NA,NA
2017-10-24 20:39:00,NA,NA
2017-10-24 20:44:00,NA,NA
2017-10-24 20:49:00,NA,NA
2017-10-24 20:54:00,NA,NA
2017-10-24 20:59:00,NA,NA
2017-10-24 21:04:00,NA,NA
2017-10-24 21:09:00,NA,NA
2017-10-24 21:14:00,NA,NA
2017-10-24 21:19:00,NA,NA
2017-10-24 21:24:00,NA,NA
2017-10-24 21:29:00,32.07,93
2017-10-24 21:34:00,32.214,13.6
2017-10-24 21:39:00,32.598,30
2017-10-24 21:44:00,32.614,0
2017-10-24 21:49:00,32.646,6
2017-10-24 21:54:00,32.794,0.4
2017-10-24 21:59:00,33.058,0.4
2017-10-24 22:04:00,33.406,9.2
2017-10-24 22:09:00,33.902,4.4
2017-10-24 22:14:00,34.31,0.4
2017-10-24 22:19:00,34.654,0.4
2017-10-24 22:24:00,35.158,16
2017-10-24 22:29:00,35.234,6
2017-10-24 22:34:00,35.522,4.8
2017-10-24 22:39:00,35.554,24
2017-10-24 22:44:00,35.314,0
2017-10-24 22:49:00,35.402,0.4
2017-10-24 22:54:00,35.542,0.4
2017-10-24 22:59:00,35.67,0
2017-10-24 23:04:00,35.73,15
2017-10-24 23:09:00,35.406,0
2017-10-24 23:14:00,34.994,0.8
2017-10-24 23:19:00,34.722,0
2017-10-24 23:24:00,34.526,0
2017-10-24 23:29:00,34.418,10
2017-10-24 23:34:00,34.218,12
2017-10-24 23:39:00,33.71,0.4
2017-10-24 23:44:00,34.39,10.8
2017-10-24 23:49:00,35.158,7.6
2017-10-24 23:54:00,35.198,7.6
2017-10-24 23:59:00,35.478,61
2017-10-25 00:04:00,34.834,139.4
2017-10-25 00:09:00,33.838,0
2017-10-25 00:14:00,33.87,5.6
2017-10-25 00:19:00,34.138,20
2017-10-25 00:24:00,34.614,1.6
2017-10-25 00:29:00,35.146,10.8
2017-10-25 00:34:00,35.594,0.4
2017-10-25 00:39:00,35.73,0.4
2017-10-25 00:44:00,35.866,0
2017-10-25 00:49:00,35.99,2.4
2017-10-25 00:54:00,36.046,1.2
